timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
26.00,104.66,0,gneE6_0,87.86,0.00,13.81,DEFAULT_VEHTYPE,182.45,-8.00
26.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
26.00,294.32,10,-gneE12_0,45.02,0.00,10.73,DEFAULT_VEHTYPE,202.60,-72.17
26.00,299.43,11,-gneE3_0,46.91,0.00,12.24,DEFAULT_VEHTYPE,134.70,68.88
26.00,284.66,12,-gneE6_0,44.49,0.00,11.64,DEFAULT_VEHTYPE,203.77,-10.27
26.00,242.77,13,-gneE2_0,5.59,0.00,8.03,DEFAULT_VEHTYPE,89.04,78.21
26.00,103.89,14,gneE1_0,49.03,0.00,11.42,DEFAULT_VEHTYPE,36.30,61.53
26.00,86.84,15,gneE4_0,47.37,0.00,12.25,DEFAULT_VEHTYPE,-5.88,19.09
26.00,158.15,16,gneE7_0,25.31,0.00,0.42,DEFAULT_VEHTYPE,46.03,75.63
26.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
26.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
26.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
26.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
26.00,217.23,8,gneE9_0,32.74,0.00,11.74,DEFAULT_VEHTYPE,12.82,-10.54
26.00,201.52,9,gneE9_0,0.42,0.00,4.29,DEFAULT_VEHTYPE,32.37,15.19
27.00,104.66,0,gneE6_0,102.52,0.00,14.66,DEFAULT_VEHTYPE,196.63,-11.71
27.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
27.00,294.32,10,-gneE12_0,57.15,0.00,12.14,DEFAULT_VEHTYPE,191.54,-67.17
27.00,299.43,11,-gneE3_0,56.94,0.00,10.03,DEFAULT_VEHTYPE,125.96,73.81
27.00,284.66,12,-gneE6_0,58.32,0.00,13.83,DEFAULT_VEHTYPE,190.39,-6.77
27.00,242.77,13,-gneE2_0,15.03,0.00,9.44,DEFAULT_VEHTYPE,80.64,73.89
27.00,103.89,14,gneE1_0,56.24,0.00,7.21,DEFAULT_VEHTYPE,43.30,59.80
27.00,86.84,15,gneE4_0,59.40,0.00,12.02,DEFAULT_VEHTYPE,6.12,19.76
27.00,158.15,16,gneE7_0,25.40,0.00,0.09,DEFAULT_VEHTYPE,46.06,75.55
27.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
27.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
27.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
27.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
27.00,217.23,8,gneE9_0,45.75,0.00,13.01,DEFAULT_VEHTYPE,4.95,-20.90
27.00,217.23,9,gneE9_0,6.85,0.00,6.42,DEFAULT_VEHTYPE,28.49,10.08
28.00,104.66,0,gneE6_0,116.15,0.00,13.63,DEFAULT_VEHTYPE,209.82,-15.16
28.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
28.00,294.32,10,-gneE12_0,71.05,0.00,13.89,DEFAULT_VEHTYPE,178.88,-61.45
28.00,299.43,11,-gneE3_0,62.46,0.00,5.53,DEFAULT_VEHTYPE,121.15,76.52
28.00,284.66,12,-gneE6_0,72.82,0.00,14.51,DEFAULT_VEHTYPE,176.35,-3.10
28.00,242.77,13,-gneE2_0,26.41,0.00,11.38,DEFAULT_VEHTYPE,70.52,68.68
28.00,112.52,14,:gneJ3_6_0,4.61,0.00,5.58,DEFAULT_VEHTYPE,48.44,57.76
28.00,86.84,15,gneE4_0,71.58,0.00,12.19,DEFAULT_VEHTYPE,18.29,20.43
28.00,158.15,16,gneE7_0,25.47,0.00,0.07,DEFAULT_VEHTYPE,46.09,75.49
28.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
28.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
28.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
28.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
28.00,217.23,8,gneE9_0,58.47,0.00,12.71,DEFAULT_VEHTYPE,-2.74,-31.02
28.00,217.23,9,gneE9_0,14.70,0.00,7.86,DEFAULT_VEHTYPE,23.74,3.82
29.00,104.66,0,gneE6_0,129.85,0.00,13.70,DEFAULT_VEHTYPE,223.07,-18.63
29.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
29.00,294.32,10,-gneE12_0,85.41,0.00,14.36,DEFAULT_VEHTYPE,165.79,-55.54
29.00,299.43,11,-gneE3_0,63.84,0.00,1.38,DEFAULT_VEHTYPE,119.95,77.20
29.00,284.66,12,-gneE6_0,86.13,0.00,13.30,DEFAULT_VEHTYPE,163.48,0.27
29.00,242.77,13,-gneE2_0,36.43,0.00,10.02,DEFAULT_VEHTYPE,61.62,64.10
29.00,161.47,14,:gneJ3_6_0,10.24,0.00,5.62,DEFAULT_VEHTYPE,50.40,53.01
29.00,86.84,15,gneE4_0,80.02,0.00,8.44,DEFAULT_VEHTYPE,26.71,20.90
29.00,158.15,16,gneE7_0,25.49,0.00,0.01,DEFAULT_VEHTYPE,46.09,75.47
29.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
29.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
29.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
29.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
29.00,217.23,8,gneE9_0,71.47,0.00,13.01,DEFAULT_VEHTYPE,-10.61,-41.38
29.00,217.23,9,gneE9_0,24.60,0.00,9.90,DEFAULT_VEHTYPE,17.75,-4.06
30.00,104.66,0,gneE6_0,144.49,0.00,14.64,DEFAULT_VEHTYPE,237.23,-22.34
30.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
30.00,294.32,10,-gneE12_0,100.24,0.00,14.83,DEFAULT_VEHTYPE,152.28,-49.43
30.00,299.43,11,-gneE3_0,64.08,0.00,0.24,DEFAULT_VEHTYPE,119.74,77.32
30.00,284.66,12,-gneE6_0,100.22,0.00,14.09,DEFAULT_VEHTYPE,149.85,3.83
30.00,279.88,13,:gneJ3_0_0,5.69,0.00,6.94,DEFAULT_VEHTYPE,55.26,64.15
30.00,201.59,14,gneE8_0,4.97,0.00,5.86,DEFAULT_VEHTYPE,48.42,47.51
30.00,89.64,15,:gneJ7_9_0,2.06,0.00,5.04,DEFAULT_VEHTYPE,31.74,20.93
30.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
30.00,86.84,17,gneE4_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,-48.09,16.76
30.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
30.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
30.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
30.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
30.00,217.23,8,gneE9_0,84.45,0.00,12.97,DEFAULT_VEHTYPE,-18.46,-51.71
30.00,217.23,9,gneE9_0,35.80,0.00,11.20,DEFAULT_VEHTYPE,10.97,-12.98
31.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
31.00,294.32,10,-gneE12_0,115.03,0.00,14.79,DEFAULT_VEHTYPE,138.80,-43.34
31.00,299.43,11,-gneE3_0,64.09,0.00,0.01,DEFAULT_VEHTYPE,119.74,77.32
31.00,284.66,12,-gneE6_0,113.59,0.00,13.37,DEFAULT_VEHTYPE,136.91,7.22
31.00,334.98,13,-gneE7_0,2.13,0.00,7.72,DEFAULT_VEHTYPE,51.44,70.75
31.00,201.66,14,gneE8_0,10.54,0.00,5.57,DEFAULT_VEHTYPE,46.36,42.33
31.00,147.02,15,:gneJ7_9_0,7.07,0.00,5.01,DEFAULT_VEHTYPE,33.88,17.65
31.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
31.00,86.84,17,gneE4_0,7.44,0.00,2.34,DEFAULT_VEHTYPE,-45.76,16.89
31.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
31.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
31.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
31.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
31.00,217.23,8,gneE9_0,96.81,0.00,12.36,DEFAULT_VEHTYPE,-25.93,-61.55
31.00,217.23,9,gneE9_0,47.56,0.00,11.76,DEFAULT_VEHTYPE,3.86,-22.34
32.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
32.00,294.32,10,-gneE12_0,129.71,0.00,14.68,DEFAULT_VEHTYPE,125.42,-37.29
32.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
32.00,284.66,12,-gneE6_0,126.87,0.00,13.28,DEFAULT_VEHTYPE,124.06,10.58
32.00,338.17,13,-gneE7_0,12.16,0.00,10.02,DEFAULT_VEHTYPE,47.71,80.06
32.00,201.66,14,gneE8_0,13.06,0.00,2.52,DEFAULT_VEHTYPE,45.43,39.99
32.00,213.28,15,gneE9_0,2.09,0.00,4.56,DEFAULT_VEHTYPE,31.36,13.86
32.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
32.00,86.84,17,gneE4_0,12.06,0.00,4.63,DEFAULT_VEHTYPE,-41.13,17.15
32.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
32.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
32.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
32.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
32.00,217.23,9,gneE9_0,59.11,0.00,11.55,DEFAULT_VEHTYPE,-3.13,-31.54
33.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
33.00,294.32,10,-gneE12_0,144.16,0.00,14.45,DEFAULT_VEHTYPE,112.26,-31.34
33.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
33.00,284.66,12,-gneE6_0,136.31,0.00,9.44,DEFAULT_VEHTYPE,114.93,12.97
33.00,338.17,13,-gneE7_0,23.68,0.00,11.53,DEFAULT_VEHTYPE,43.42,90.76
33.00,201.66,14,gneE8_0,13.74,0.00,0.67,DEFAULT_VEHTYPE,45.18,39.36
33.00,217.23,15,gneE9_0,8.30,0.00,6.21,DEFAULT_VEHTYPE,27.61,8.92
33.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
33.00,86.84,17,gneE4_0,18.87,0.00,6.80,DEFAULT_VEHTYPE,-34.34,17.52
33.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
33.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
33.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
33.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
33.00,217.23,9,gneE9_0,69.88,0.00,10.77,DEFAULT_VEHTYPE,-9.65,-40.11
34.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
34.00,323.06,10,-gneE12_0,158.05,0.00,13.89,DEFAULT_VEHTYPE,101.18,-23.72
34.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
34.00,284.66,12,-gneE6_0,142.77,0.00,6.46,DEFAULT_VEHTYPE,108.68,14.60
34.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
34.00,217.23,15,gneE9_0,16.27,0.00,7.97,DEFAULT_VEHTYPE,22.79,2.58
34.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
34.00,86.84,17,gneE4_0,27.39,0.00,8.52,DEFAULT_VEHTYPE,-25.83,17.99
34.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
34.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
34.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
34.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
34.00,217.23,9,gneE9_0,80.55,0.00,10.67,DEFAULT_VEHTYPE,-16.10,-48.61
35.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
35.00,324.82,10,-gneE12_0,173.00,0.00,14.95,DEFAULT_VEHTYPE,92.57,-11.50
35.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
35.00,284.66,12,-gneE6_0,144.73,0.00,1.96,DEFAULT_VEHTYPE,106.79,15.10
35.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
35.00,217.23,15,gneE9_0,26.11,0.00,9.85,DEFAULT_VEHTYPE,16.83,-5.26
35.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
35.00,86.84,17,gneE4_0,37.22,0.00,9.83,DEFAULT_VEHTYPE,-16.01,18.53
35.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
35.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
35.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
35.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
35.00,217.23,9,gneE9_0,91.90,0.00,11.35,DEFAULT_VEHTYPE,-22.97,-57.64
36.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
36.00,10.49,10,-gneE12_0,186.49,0.00,13.49,DEFAULT_VEHTYPE,89.10,0.47
36.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
36.00,284.66,12,-gneE6_0,144.89,0.00,0.17,DEFAULT_VEHTYPE,106.62,15.14
36.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
36.00,217.23,15,gneE9_0,38.42,0.00,12.30,DEFAULT_VEHTYPE,9.39,-15.06
36.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
36.00,86.84,17,gneE4_0,48.54,0.00,11.32,DEFAULT_VEHTYPE,-4.72,19.16
36.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
36.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
36.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
36.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
36.00,217.23,9,gneE9_0,102.75,0.00,10.85,DEFAULT_VEHTYPE,-29.53,-66.28
37.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
37.00,10.49,10,-gneE12_0,195.47,0.00,8.99,DEFAULT_VEHTYPE,90.74,9.31
37.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
37.00,284.66,12,-gneE6_0,144.97,0.00,0.08,DEFAULT_VEHTYPE,106.55,15.16
37.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
37.00,217.23,15,gneE9_0,50.42,0.00,12.01,DEFAULT_VEHTYPE,2.13,-24.62
37.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
37.00,86.84,17,gneE4_0,61.07,0.00,12.53,DEFAULT_VEHTYPE,7.79,19.85
37.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
37.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
37.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
37.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
38.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
38.00,42.52,10,:gneJ8_6_0,5.86,0.00,6.62,DEFAULT_VEHTYPE,94.31,14.32
38.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
38.00,284.66,12,-gneE6_0,145.04,0.00,0.07,DEFAULT_VEHTYPE,106.49,15.18
38.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
38.00,217.23,15,gneE9_0,63.08,0.00,12.66,DEFAULT_VEHTYPE,-5.53,-34.70
38.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
38.00,86.84,17,gneE4_0,73.57,0.00,12.50,DEFAULT_VEHTYPE,20.27,20.54
38.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
38.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
38.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
38.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
39.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
39.00,101.03,10,gneE6_0,2.79,0.00,5.97,DEFAULT_VEHTYPE,100.15,13.53
39.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
39.00,284.66,12,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
39.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
39.00,217.23,15,gneE9_0,74.83,0.00,11.74,DEFAULT_VEHTYPE,-12.64,-44.05
39.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
39.00,86.84,17,gneE4_0,82.56,0.00,8.99,DEFAULT_VEHTYPE,29.25,21.04
39.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
39.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
39.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
39.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
40.00,299.43,1,-gneE3_0,71.59,0.00,0.00,DEFAULT_VEHTYPE,113.20,81.01
40.00,104.66,10,gneE6_0,10.53,0.00,7.74,DEFAULT_VEHTYPE,107.64,11.57
40.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
40.00,284.66,12,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
40.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
40.00,217.23,15,gneE9_0,87.46,0.00,12.63,DEFAULT_VEHTYPE,-20.28,-54.10
40.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
40.00,98.62,17,:gneJ7_9_0,4.05,0.00,4.49,DEFAULT_VEHTYPE,33.55,20.28
40.00,294.32,18,-gneE12_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,238.97,-88.61
40.00,299.43,19,-gneE3_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,171.12,48.34
40.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
40.00,284.66,20,-gneE6_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,241.88,-20.24
40.00,37.23,21,-gneE9_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,-24.88,-65.45
40.00,164.22,22,gneE10_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,96.18,106.84
40.00,103.89,23,gneE1_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,-6.34,72.08
40.00,86.84,24,gneE4_0,5.10,0.00,0.00,DEFAULT_VEHTYPE,-48.09,16.76
40.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
40.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
40.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
41.00,300.03,1,:gneJ4_0_0,1.14,0.00,2.14,DEFAULT_VEHTYPE,111.37,82.10
41.00,104.66,10,gneE6_0,19.62,0.00,9.09,DEFAULT_VEHTYPE,116.43,9.27
41.00,299.43,11,-gneE3_0,64.09,0.00,0.00,DEFAULT_VEHTYPE,119.74,77.32
41.00,284.66,12,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
41.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
41.00,217.23,15,gneE9_0,99.14,0.00,11.68,DEFAULT_VEHTYPE,-27.35,-63.41
41.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
41.00,173.32,17,:gneJ7_9_0,8.18,0.00,4.13,DEFAULT_VEHTYPE,33.31,16.69
41.00,294.32,18,-gneE12_0,6.79,0.00,1.69,DEFAULT_VEHTYPE,237.44,-87.92
41.00,299.43,19,-gneE3_0,7.52,0.00,2.42,DEFAULT_VEHTYPE,169.01,49.53
41.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
41.00,284.66,20,-gneE6_0,6.88,0.00,1.78,DEFAULT_VEHTYPE,240.15,-19.79
41.00,37.23,21,-gneE9_0,6.63,0.00,1.53,DEFAULT_VEHTYPE,-23.96,-64.23
41.00,164.22,22,gneE10_0,6.47,0.00,1.37,DEFAULT_VEHTYPE,96.55,105.52
41.00,103.89,23,gneE1_0,7.68,0.00,2.58,DEFAULT_VEHTYPE,-3.84,71.46
41.00,86.84,24,gneE4_0,6.90,0.00,1.80,DEFAULT_VEHTYPE,-46.29,16.86
41.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
41.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
41.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
42.00,304.09,1,:gneJ4_0_0,4.72,0.00,3.58,DEFAULT_VEHTYPE,108.45,84.16
42.00,104.66,10,gneE6_0,30.45,0.00,10.83,DEFAULT_VEHTYPE,126.91,6.53
42.00,299.43,11,-gneE3_0,65.30,0.00,1.21,DEFAULT_VEHTYPE,118.68,77.92
42.00,284.66,12,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
42.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
42.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
42.00,214.12,17,gneE9_0,2.71,0.00,4.05,DEFAULT_VEHTYPE,30.99,13.37
42.00,294.32,18,-gneE12_0,10.86,0.00,4.08,DEFAULT_VEHTYPE,233.72,-86.24
42.00,299.43,19,-gneE3_0,11.48,0.00,3.96,DEFAULT_VEHTYPE,165.56,51.47
42.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
42.00,284.66,20,-gneE6_0,10.77,0.00,3.89,DEFAULT_VEHTYPE,236.39,-18.80
42.00,37.23,21,-gneE9_0,10.73,0.00,4.09,DEFAULT_VEHTYPE,-21.48,-60.97
42.00,164.22,22,gneE10_0,9.78,0.00,3.31,DEFAULT_VEHTYPE,97.45,102.34
42.00,103.89,23,gneE1_0,12.34,0.00,4.66,DEFAULT_VEHTYPE,0.68,70.34
42.00,86.84,24,gneE4_0,10.45,0.00,3.55,DEFAULT_VEHTYPE,-42.75,17.06
42.00,37.23,3,-gneE9_0,103.37,0.00,0.00,DEFAULT_VEHTYPE,34.57,12.79
42.00,201.66,5,gneE8_0,21.24,0.00,0.00,DEFAULT_VEHTYPE,42.41,32.39
42.00,158.15,7,gneE7_0,32.99,0.00,0.00,DEFAULT_VEHTYPE,48.89,68.51
43.00,325.74,1,:gneJ4_0_0,10.88,0.00,6.16,DEFAULT_VEHTYPE,104.78,89.00
43.00,104.66,10,gneE6_0,43.39,0.00,12.94,DEFAULT_VEHTYPE,139.43,3.25
43.00,299.43,11,-gneE3_0,69.07,0.00,3.77,DEFAULT_VEHTYPE,115.40,79.77
43.00,284.66,12,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
43.00,201.66,14,gneE8_0,13.74,0.00,0.00,DEFAULT_VEHTYPE,45.18,39.36
43.00,158.15,16,gneE7_0,25.49,0.00,0.00,DEFAULT_VEHTYPE,46.10,75.47
43.00,217.23,17,gneE9_0,8.45,0.00,5.74,DEFAULT_VEHTYPE,27.52,8.80
43.00,294.32,18,-gneE12_0,16.62,0.00,5.76,DEFAULT_VEHTYPE,228.48,-83.87
43.00,299.43,19,-gneE3_0,18.01,0.00,6.53,DEFAULT_VEHTYPE,159.87,54.68
43.00,284.66,2,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
43.00,284.66,20,-gneE6_0,16.33,0.00,5.56,DEFAULT_VEHTYPE,231.02,-17.40
43.00,37.23,21,-gneE9_0,16.13,0.00,5.40,DEFAULT_VEHTYPE,-18.21,-56.66
43.00,164.22,22,gneE10_0,15.37,0.00,5.60,DEFAULT_VEHTYPE,98.97,96.96
